, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
414,443,5115462,8,6,390,3716,209,0,48.75,77.1357801,1460,0,619.3333333,679.9090135,802.6645492,2.736800703,393497.0769,1325881.759,4802792,3,5115462,730780.2857,1797329.69,4802792,48,86833,17366.6,23694.46046,53389,48,0,0,0,0,172,132,1.563886116,1.172914587,0,1460,273.7333333,503.5259203,253538.3524,0,0,0,1,0,0,0,0,0,293.2857143,48.75,619.3333333,172,0,0,0,0,0,0,8,390,6,3716,8192,119,7,20,0.0,0.0,0,0,0.0,0.0,0,0,1
415,80,85064106,9,6,832,11595,416,0,92.44444444,183.4387576,5792,0,1932.5,2181.008184,146.0898208,0.176337596,6076007.571,22700000.0,84800000,1,85000000,10600000.0,30000000.0,84800000,1,271374,54274.8,99787.95767,229924,46,0,0,0,0,296,200,0.105802558,0.070535039,0,5792,776.6875,1568.131318,2459035.829,0,0,0,0,1,0,0,0,0,828.4666667,92.44444444,1932.5,296,0,0,0,0,0,0,9,832,6,11595,274,235,2,32,1013.0,0.0,1013,1013,84800000.0,0.0,84800000,84800000,0
416,80,96083302,4,7,360,11595,354,0,90.0,176.0227258,5792,0,1656.428571,2118.227235,124.4232843,0.114483992,9608330.2,30400000.0,96100000,27,96100000,32000000.0,55500000.0,96100000,45,9907,1651.166667,3609.813148,9013,48,0,0,0,0,124,232,0.041630543,0.07285345,0,5792,996.75,1766.631881,3120988.205,1,0,0,0,0,0,0,0,1,1087.363636,90.0,1656.428571,124,0,0,0,0,0,0,4,360,7,11595,0,235,1,20,0.0,0.0,0,0,96100000.0,0.0,96100000,96100000,0
417,53,31150,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,10208.66774,128.4109149,10383.33333,17980.99681,31146,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,64.20545746,64.20545746,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,40,0,0,0,0,0,0,2,68,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
418,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
419,80,99451784,7,6,376,11595,370,0,53.71428571,139.4868145,4344,0,1932.5,1754.831473,120.369887,0.130716609,8287648.667,28700000.0,99300000,1,99300000,16600000.0,40500000.0,99300000,1,144531,28906.2,59073.16786,134301,9,0,0,0,0,220,200,0.070385867,0.060330743,0,4344,855.0714286,1459.857236,2131183.148,0,0,0,0,1,0,0,0,0,920.8461538,53.71428571,1932.5,220,0,0,0,0,0,0,7,376,6,11595,251,235,2,20,1991.0,0.0,1991,1991,99300000.0,0.0,99300000,99300000,0
420,443,4496709,5,2,129,92,46,0,25.8,21.79908255,46,46,46.0,0.0,49.14705399,1.556694018,749451.5,1759879.729,4340979,3,4496709,1124177.25,2145380.46,4340979,3,101185,101185.0,0.0,101185,101185,1,0,0,0,112,40,1.111924298,0.444769719,0,46,33.375,19.51510404,380.8392857,0,1,0,0,1,0,0,0,0,38.14285714,25.8,46.0,112,0,0,0,0,0,0,5,129,2,92,16544,123,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
421,50019,171,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,286549.7076,23391.81287,57.0,61.6116872,123,1,48,24.0,32.52691193,47,1,0,0.0,0.0,0,0,0,0,0,0,60,20,17543.85965,5847.953216,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
422,80,85434450,8,7,319,11595,319,0,39.875,112.7835316,5792,0,1656.428571,2118.227235,139.4519424,0.175573203,6102460.714,22800000.0,85300000,1,85300000,12200000.0,32200000.0,85300000,1,141813,23635.5,51025.4898,127180,46,0,0,0,0,264,232,0.093639041,0.081934161,0,5792,744.625,1578.140419,2490527.183,0,0,0,0,1,0,0,0,0,794.2666667,39.875,1656.428571,264,0,0,0,0,0,0,8,319,7,11595,274,235,1,32,2013.0,0.0,2013,2013,85300000.0,0.0,85300000,85300000,0
423,53,61758,4,2,132,166,33,33,33.0,0.0,83,83,83.0,0.0,4825.285793,97.15340523,12351.6,17007.57144,33471,3,33479,11159.66667,19322.18146,33471,4,3,3.0,0.0,3,3,0,0,0,0,104,40,64.76893682,32.38446841,33,83,47.28571429,24.39750182,595.2380952,0,0,0,0,0,0,0,0,0,55.16666667,33.0,83.0,104,0,0,0,0,0,0,4,132,2,166,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
424,443,31335260,34,46,3639,73680,1205,0,107.0294118,306.4335892,4380,0,1601.73913,1087.751737,2467.475936,2.553034505,396648.8608,1921140.565,9998946,8,31300000,949553.3333,2918037.339,10000000,107,31300000,695304.5111,2528789.017,10000000,48,0,0,0,0,692,968,1.085039665,1.46799484,0,4380,954.5555556,1123.294607,1261790.775,0,0,0,1,0,0,0,0,1,966.4875,107.0294118,1601.73913,692,0,0,0,0,0,0,34,3639,46,73680,8192,144,33,20,192367.6667,252899.6287,484391,46314,9995810.667,2715.314408,9998946,9994229,1
425,80,100558270,8,5,372,11595,366,0,46.5,129.1145671,4344,0,2319.0,2196.731436,119.0056273,0.129278278,8379855.833,29000000.0,100000000,1,100000000,14400000.0,38000000.0,100000000,1,93023,23255.75,42865.50325,87457,185,0,0,0,0,252,168,0.079555863,0.049722415,0,4344,854.7857143,1666.320044,2776622.489,0,0,0,0,1,0,0,0,0,920.5384615,46.5,2319.0,252,0,0,0,0,0,0,8,372,5,11595,274,235,2,20,2000.0,0.0,2000,2000,100000000.0,0.0,100000000,100000000,0
426,80,99133856,6,6,317,11595,317,0,52.83333333,129.4147081,5792,0,1932.5,2181.008184,120.1607653,0.121048454,9012168.727,29800000.0,99000000,4,99000000,19800000.0,44300000.0,99000000,4,147657,29531.4,59396.63839,135380,14,0,0,0,0,200,200,0.060524227,0.060524227,0,5792,916.3076923,1716.99235,2948062.731,0,0,0,0,1,0,0,0,1,992.6666667,52.83333333,1932.5,200,0,0,0,0,0,0,6,317,6,11595,274,235,1,32,964.0,0.0,964,964,99000000.0,0.0,99000000,99000000,0
427,53,213,2,2,62,222,31,31,31.0,0.0,111,111,111.0,0.0,1333333.333,18779.34272,71.0,96.14572273,181,3,181,181.0,0.0,181,181,3,3.0,0.0,3,3,0,0,0,0,72,80,9389.671362,9389.671362,31,111,63.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,78.75,31.0,111.0,72,0,0,0,0,0,0,2,62,2,222,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
428,53,60699,1,1,44,131,44,44,44.0,0.0,131,131,131.0,0.0,2883.078799,32.94947198,60699.0,0.0,60699,60699,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,44,16.47473599,16.47473599,44,131,73.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,109.5,44.0,131.0,44,0,0,0,0,0,0,1,44,1,131,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,1
429,53,455,2,2,66,164,33,33,33.0,0.0,82,82,82.0,0.0,505494.5055,8791.208791,151.6666667,178.6906078,358,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,4395.604396,4395.604396,33,82,52.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,65.75,33.0,82.0,64,0,0,0,0,0,0,2,66,2,164,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
430,53,231,2,2,76,256,38,38,38.0,0.0,128,128,128.0,0.0,1437229.437,17316.01732,77.0,122.2333833,218,1,12,12.0,0.0,12,12,1,1.0,0.0,1,1,0,0,0,0,40,40,8658.008658,8658.008658,38,128,74.0,49.29503018,2430.0,0,0,0,0,0,0,0,0,1,92.5,38.0,128.0,40,0,0,0,0,0,0,2,76,2,256,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
431,80,86603019,8,6,364,11595,364,0,45.5,128.6934342,5792,0,1932.5,2181.008184,138.0898742,0.161657182,6661770.692,24000000.0,86500000,1,86500000,12400000.0,32700000.0,86500000,1,145450,29090.0,61455.54533,138922,45,0,0,0,0,264,200,0.092375533,0.069281649,0,5792,797.2666667,1621.051355,2627807.495,0,0,0,0,1,0,0,0,0,854.2142857,45.5,1932.5,264,0,0,0,0,0,0,8,364,6,11595,274,235,1,32,993.0,0.0,993,993,86500000.0,0.0,86500000,86500000,0
432,80,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
433,80,85366052,7,6,350,11595,350,0,50.0,132.2875656,4344,0,1932.5,1754.831473,139.9268177,0.15228536,7113837.667,24600000.0,85200000,9,85200000,14200000.0,34800000.0,85200000,50,145535,29107.0,57857.81885,132108,9,0,0,0,0,232,200,0.081999809,0.070285551,0,4344,853.2142857,1460.646863,2133489.258,0,0,0,0,1,0,0,0,0,918.8461538,50.0,1932.5,232,0,0,0,0,0,0,7,350,6,11595,274,235,1,32,748.0,0.0,748,748,85200000.0,0.0,85200000,85200000,0
434,80,57,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,140350.8772,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,17543.85965,17543.85965,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
435,49360,184,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10869.56522,184.0,0.0,184,184,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5434.782609,5434.782609,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,230,33276,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
436,443,169,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11834.31953,169.0,0.0,169,169,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5917.159763,5917.159763,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,429,374,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
437,80,85477266,5,6,353,11595,341,0,70.6,151.1879625,7240,0,1932.5,3126.682571,139.7798568,0.128689189,8547726.6,27000000.0,85300000,2,85300000,21300000.0,42600000.0,85300000,2,85500000,17100000.0,38100000.0,85300000,162,0,0,0,0,144,200,0.058495086,0.070194103,0,7240,996.1666667,2325.67233,5408751.788,1,0,0,0,0,0,0,0,1,1086.727273,70.6,1932.5,144,0,0,0,0,0,0,5,353,6,11595,0,235,2,20,11998.0,0.0,11998,11998,85300000.0,0.0,85300000,85300000,0
438,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
439,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
440,80,116013173,20,16,1305,2238,435,0,65.25,159.3611836,746,0,139.875,300.722214,30.53963536,0.310309589,3314662.086,4664038.965,10000000,21,116000000,6105956.474,4849968.052,10100000,314,111000000,7423967.733,4505463.038,10100000,20681,0,0,0,0,648,520,0.172394216,0.137915373,0,746,95.75675676,229.6105889,52721.02252,0,0,0,1,0,0,0,0,0,98.41666667,65.25,139.875,648,0,0,0,0,0,0,20,1305,16,2238,29200,357,3,32,111980.0,250857.5828,868344,36187,10000000.0,6990.201386,10000000,9996254,1
441,53,153,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1045751.634,26143.79085,51.0,48.56953778,101,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,13071.89542,13071.89542,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
442,80,100048712,7,6,364,11595,364,0,52.0,137.5790682,5792,0,1932.5,2181.008184,119.5317737,0.129936705,8337392.667,28900000.0,100000000,0,100000000,16700000.0,40800000.0,100000000,0,72448,14489.6,26514.62826,61163,44,0,0,0,0,232,200,0.069965918,0.059970787,0,5792,854.2142857,1666.601063,2777559.104,0,0,0,0,1,0,0,0,0,919.9230769,52.0,1932.5,232,0,0,0,0,0,0,7,364,6,11595,251,235,1,32,1008.0,0.0,1008,1008,100000000.0,0.0,100000000,100000000,0
443,53,261,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1111111.111,15325.6705,87.0,65.81793069,163,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,7662.835249,7662.835249,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
444,53,49272,2,2,102,438,51,51,51.0,0.0,219,219,219.0,0.0,10959.57136,81.18201007,16424.0,28402.17766,49220,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,40.59100503,40.59100503,51,219,118.2,92.01738966,8467.2,0,0,0,0,0,0,0,0,1,147.75,51.0,219.0,64,0,0,0,0,0,0,2,102,2,438,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
445,53,173,2,2,58,234,29,29,29.0,0.0,117,117,117.0,0.0,1687861.272,23121.38728,57.66666667,61.07645482,123,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,40,40,11560.69364,11560.69364,29,117,64.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,80.25,29.0,117.0,40,0,0,0,0,0,0,2,58,2,234,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
446,53,433,1,1,46,91,46,46,46.0,0.0,91,91,91.0,0.0,316397.2286,4618.937644,433.0,0.0,433,433,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2309.468822,2309.468822,46,91,61.0,25.98076211,675.0,0,0,0,0,0,0,0,0,1,91.5,46.0,91.0,32,0,0,0,0,0,0,1,46,1,91,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
447,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
448,443,115735340,115,157,18086,243450,2178,0,157.2695652,451.1326938,4344,0,1550.636943,1117.150726,2259.776487,2.350189665,427067.6753,1979438.721,10000000,0,116000000,1015020.404,2966826.706,10000000,48,116000000,741743.6538,2573977.582,10000000,1,0,0,0,0,3688,5032,0.993646366,1.3565433,0,4344,958.007326,1130.601925,1278260.713,0,0,0,1,0,0,0,0,1,961.5294118,157.2695652,1550.636943,3688,0,0,0,0,0,0,115,18086,157,243450,29200,2487,16,32,497118.6364,1571869.012,5236482,22988,10000000.0,5895.763006,10000000,10000000,1
449,60992,273,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,157509.1575,10989.01099,136.5,125.1579003,225,48,273,136.5,125.1579003,225,48,0,0.0,0.0,0,0,0,0,0,0,60,0,10989.01099,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,946,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
450,80,63162647,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110824994,10500000.0,11900000.0,32100000,999493,63200000,10500000.0,11900000.0,32100000,999493,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110824994,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011423.0,0.0,7011423,7011423,18700000.0,12300000.0,32100000,8023928,0
451,80,98254019,6,5,337,11595,319,0,56.16666667,128.7950568,8688,0,2319.0,3776.347044,121.440325,0.111954708,9825401.9,31100000.0,98200000,1,98200000,19600000.0,43900000.0,98200000,1,98300000,24600000.0,49100000.0,98200000,187,0,0,0,0,164,168,0.061066204,0.050888504,0,8688,994.8333333,2561.206705,6559779.788,1,0,0,0,0,0,0,0,0,1085.272727,56.16666667,2319.0,164,0,0,0,0,0,0,6,337,5,11595,0,235,3,20,9961.0,0.0,9961,9961,98200000.0,0.0,98200000,98200000,0
452,80,85659415,9,6,345,11595,345,0,38.33333333,115.0,5792,0,1932.5,2362.781391,139.3892312,0.175112099,6118529.643,22800000.0,85500000,0,85500000,10700000.0,30200000.0,85500000,0,174792,34958.4,69719.2999,159142,191,0,0,0,0,296,200,0.10506726,0.07004484,0,5792,746.25,1663.927422,2768654.467,0,0,0,0,1,0,0,0,0,796.0,38.33333333,1932.5,296,0,0,0,0,0,0,9,345,6,11595,251,235,1,32,1000.0,0.0,1000,1000,85500000.0,0.0,85500000,85500000,0
453,45012,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,124,299,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
454,80,84054079,5,7,308,11595,296,0,61.6,131.0679213,5792,0,1656.428571,2120.732252,141.611212,0.142765231,7641279.909,25300000.0,83900000,4,83900000,21000000.0,41900000.0,83900000,4,84100000,14000000.0,34200000.0,83900000,44,0,0,0,0,144,232,0.059485513,0.083279718,0,5792,916.0769231,1716.815971,2947457.077,1,0,0,0,0,0,0,0,1,992.4166667,61.6,1656.428571,144,0,0,0,0,0,0,5,308,7,11595,0,235,2,20,17976.0,0.0,17976,17976,83900000.0,0.0,83900000,83900000,0
455,80,98906052,6,7,399,11595,381,0,66.5,154.1009409,5792,0,1656.428571,2429.118623,121.2665935,0.131437862,8242171.0,28500000.0,98900000,3,98900000,19800000.0,44200000.0,98900000,4,98900000,16500000.0,40400000.0,98900000,3,0,0,0,0,164,232,0.060663629,0.070774233,0,5792,857.1428571,1849.523509,3420737.209,1,0,0,0,0,0,0,0,1,923.0769231,66.5,1656.428571,164,0,0,0,0,0,0,6,399,7,11595,0,235,3,20,10996.0,0.0,10996,10996,98900000.0,0.0,98900000,98900000,0
456,80,171600,3,7,353,11595,353,0,117.6666667,203.804645,5792,0,1656.428571,2118.227235,69627.03963,58.27505828,19066.66667,53019.0851,160127,5,10971,5485.5,7750.597429,10966,5,171556,28592.66667,64583.82116,160127,45,0,0,0,0,104,232,17.48251748,40.79254079,0,5792,1086.181818,1824.130413,3327451.764,0,0,0,1,0,0,0,0,2,1194.8,117.6666667,1656.428571,104,0,0,0,0,0,0,3,353,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
457,443,151086,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,25707.21311,79.42496327,13735.09091,16760.13748,44384,48,151086,25181.0,16661.76795,44476,825,68223,17055.75,31641.58094,64457,48,0,0,0,0,152,112,46.33122857,33.09373469,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,1
458,51007,82,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,146341.4634,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12195.12195,12195.12195,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31,251,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
459,80,99225163,5,5,383,11595,371,0,76.6,164.6019441,8688,0,2319.0,3776.347044,120.7153472,0.100780888,11000000.0,33100000.0,99200000,5,99200000,24800000.0,49600000.0,99200000,5,99200000,24800000.0,49600000.0,99200000,186,0,0,0,0,144,168,0.050390444,0.050390444,0,8688,1089.454545,2664.839934,7101371.873,1,0,0,0,0,0,0,0,1,1198.4,76.6,2319.0,144,0,0,0,0,0,0,5,383,5,11595,0,235,2,20,13985.0,0.0,13985,13985,99200000.0,0.0,99200000,99200000,0
460,80,86357306,7,4,616,11595,308,0,88.0,150.2886112,10136,0,2898.75,4873.608203,141.4008909,0.127377758,8635730.6,27200000.0,85900000,1,86200000,14400000.0,35100000.0,85900000,1,416638,138879.3333,123497.5608,236951,188,0,0,0,0,232,136,0.081058573,0.046319185,0,10136,1017.583333,2901.898985,8421017.72,0,0,0,0,1,0,0,0,0,1110.090909,88.0,2898.75,232,0,0,0,0,0,0,7,616,4,11595,251,235,2,32,4.0,0.0,4,4,85900000.0,0.0,85900000,85900000,0
461,80,70779986,21,17,2160,9815,432,0,102.8571429,188.5402572,1963,0,577.3529412,751.3540228,169.1862443,0.53687493,1912972.595,3769791.426,10000000,3,66100000,3304080.3,4640397.476,10000000,3,70800000,4422294.75,4742163.209,10000000,4,0,0,0,0,680,552,0.29669404,0.24018089,0,1963,307.0512821,560.9068291,314616.471,0,0,0,1,0,0,0,0,0,315.1315789,102.8571429,577.3529412,680,0,0,0,0,0,0,21,2160,17,9815,29200,1073,5,32,990378.0,2369239.072,5826567,22943,10000000.0,3997.561657,10000000,10000000,1
462,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
463,80,68371594,7,6,312,11595,312,0,44.57142857,117.9249156,7240,0,1932.5,2695.639126,174.1512711,0.190137442,5697632.833,19700000.0,68200000,1,68200000,11400000.0,27900000.0,68200000,1,147485,29497.0,58746.80797,134110,70,0,0,0,0,232,200,0.1023817,0.087755743,0,7240,850.5,1935.699625,3746933.038,0,0,0,0,1,0,0,0,0,915.9230769,44.57142857,1932.5,232,0,0,0,0,0,0,7,312,6,11595,251,235,1,32,981.0,0.0,981,981,68200000.0,0.0,68200000,68200000,0
464,80,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
465,80,99665910,6,8,626,11595,307,0,104.3333333,157.0078554,4344,0,1449.375,1547.981999,122.61966,0.140469294,7666608.462,27500000.0,99300000,2,99500000,19900000.0,44400000.0,99300000,2,99700000,14200000.0,37500000.0,99300000,14,0,0,0,0,176,264,0.060201126,0.080268168,0,4344,815.1333333,1303.873672,1700086.552,1,0,0,0,0,0,0,0,1,873.3571429,104.3333333,1449.375,176,0,0,0,0,0,0,6,626,8,11595,0,235,3,20,16044.0,0.0,16044,16044,99300000.0,0.0,99300000,99300000,0
466,80,100288768,7,7,371,11595,347,0,53.0,129.6726648,5792,0,1656.428571,2120.732252,119.3154551,0.139596889,7714520.615,27800000.0,100000000,1,100000000,16700000.0,40900000.0,100000000,1,100000000,16700000.0,40900000.0,100000000,46,0,0,0,0,184,232,0.069798444,0.069798444,0,5792,798.1333333,1620.331927,2625475.552,1,0,0,0,0,0,0,0,1,855.1428571,53.0,1656.428571,184,0,0,0,0,0,0,7,371,7,11595,0,235,4,20,10021.0,0.0,10021,10021,100000000.0,0.0,100000000,100000000,0
467,80,97182735,4,6,333,11595,327,0,83.25,162.5246135,5792,0,1932.5,2362.781391,122.7378505,0.102898936,10800000.0,32300000.0,97000000,6,97000000,32300000.0,56000000.0,97000000,6,152657,30531.4,61452.99314,140068,86,0,0,0,0,124,200,0.041159574,0.061739361,0,5792,1084.909091,1935.993619,3748071.291,1,0,0,0,0,0,0,0,1,1193.4,83.25,1932.5,124,0,0,0,0,0,0,4,333,6,11595,0,235,1,20,0.0,0.0,0,0,97000000.0,0.0,97000000,97000000,0
